"","price","bedrooms","bathrooms","sqft","neighborhood","status","address"
"291",2500000,3,"3",2000,"Park Slope","sold","277 13th St, Brooklyn, NY 11215"
"292",2750000,5,"5",2928,"Park Slope","sold","385 6th Ave, Brooklyn, NY 11215"
"293",3150000,3,"1",1000,"Park Slope","sold","426 7th Ave #4, Brooklyn, NY 11215"
"294",5075000,5,"4",3516,"Park Slope","sold","141 Lincoln Pl, Brooklyn, NY 11217"
"295",1950000,2,"2",1260,"Park Slope","sold","675 Sackett St #401, Brooklyn, NY 11217"
"296",875000,2,"1",850,"Park Slope","sold","302 5th Ave #2R, Brooklyn, NY 11215"
"297",1695000,2,"1",1000,"Park Slope","sold","423 17th St, Brooklyn, NY 11215"
"298",2600000,3,"3",2752,"Park Slope","sold","287 6th St, Brooklyn, NY 11215"
"299",770000,1,"1",NA,"Park Slope","sold","333 4th St #5H, Brooklyn, NY 11215"
"300",6850000,0,"1",4223,"Park Slope","sold","226 Lincoln Pl, Brooklyn, NY 11217"
"301",2500000,0,"1",2980,"Park Slope","sold","21 Garfield Pl, Brooklyn, NY 11215"
"302",3375000,5,"5",3330,"Park Slope","sold","236 12th St, Brooklyn, NY 11215"
"303",650000,1,"1",750,"Park Slope","sold","449 9th St #1F, Brooklyn, NY 11215"
"304",3e+05,0,"1",400,"Park Slope","sold","268 Berkeley Pl #1, Brooklyn, NY 11217"
"305",1300000,0,"1",1920,"Park Slope","sold","61 Garfield Pl, Brooklyn, NY 11215"
"306",17250000,0,"1",14700,"Park Slope","sold","555 5th Ave, Brooklyn, NY 11215"
"307",3250000,2,"2",950,"Park Slope","sold","116 Prospect Pl #4, Brooklyn, NY 11217"
"308",3250000,2,"2",2860,"Park Slope","sold","114 Prospect Pl #4, Brooklyn, NY 11217"
"309",945000,1,"1",1060,"Park Slope","sold","145 Park Pl #2D, Brooklyn, NY 11217"
"310",2700000,1,"1",2400,"Park Slope","sold","374 11th St, Brooklyn, NY 11215"
"311",1120000,1,"1",NA,"Park Slope","sold","420 12th St #G1L, Brooklyn, NY 11215"
"312",1325000,4,"6",3920,"Park Slope","sold","327 Prospect Ave, Brooklyn, NY 11215"
"313",55000,0,"1",NA,"Park Slope","sold","53 Saint Johns Pl #53A, Brooklyn, NY 11217"
"314",980000,0,"1",614,"Park Slope","sold","130 Saint Marks Pl #1R, Brooklyn, NY 11217"
"315",950000,2,"1",800,"Park Slope","sold","341 6th St #3R, Brooklyn, NY 11215"
"316",1400000,3,"2",1215,"Park Slope","sold","759 President St #1A, Brooklyn, NY 11215"
"317",665000,1,"1",NA,"Park Slope","sold","78 8th Ave #3A, Brooklyn, NY 11215"
"318",596385,2,"1",NA,"Park Slope","sold","849 Carroll St #3, Brooklyn, NY 11215"
"319",2400000,2,"2",NA,"Park Slope","sold","35 Prospect Park W #6D, Brooklyn, NY 11215"
"320",748774,1,"1",800,"Park Slope","sold","78 8th Ave #1D, Brooklyn, NY 11215"
"321",1528000,2,"1",NA,"Park Slope","sold","759 President St #4I, Brooklyn, NY 11215"
"322",3e+06,0,"1",4385,"Park Slope","sold","355 6th Ave, Brooklyn, NY 11215"
"323",2050000,3,"1",6830,"Park Slope","sold","99 Berkeley Pl #4, Brooklyn, NY 11217"
"324",1900000,0,"1",2070,"Park Slope","sold","366 9th St, Brooklyn, NY 11215"
"325",2e+06,2,"2",1445,"Park Slope","sold","638 President St #2, Brooklyn, NY 11215"
"326",515000,0,"1",NA,"Park Slope","sold","925 Union St #2J, Brooklyn, NY 11215"
"327",2900000,6,"4",4656,"Park Slope","sold","399 1st St, Brooklyn, NY 11215"
"328",1040000,2,"1",NA,"Park Slope","sold","118 8th Ave #7E, Brooklyn, NY 11215"
"329",650000,0,"1",NA,"Park Slope","sold","118 8th Ave #10F, Brooklyn, NY 11215"
"330",1599000,3,"1",1102,"Park Slope","sold","503 8th Ave #4, Brooklyn, NY 11215"
"331",5205000,7,"4",3840,"Park Slope","sold","525 2nd St, Brooklyn, NY 11215"
"332",552000,1,"2",825,"Park Slope","sold","27 Prospect Park W #1A, Brooklyn, NY 11215"
"333",10,0,"1",5640,"Park Slope","sold","382-384 7th Ave #6, Brooklyn, NY 11215"
"334",3e+05,0,"1",400,"Park Slope","sold","268 Berkeley Pl #1, Brooklyn, NY 11217"
"335",855000,1,"1",774,"Park Slope","sold","560 Carroll St #3A, Brooklyn, NY 11215"
"336",1,7,"4",2700,"Park Slope","sold","615 Warren St, Brooklyn, NY 11217"
"337",795000,3,"1",NA,"Park Slope","sold","415 9th St #52, Brooklyn, NY 11215"
"338",725000,1,"1",700,"Park Slope","sold","306 Garfield Pl #1R, Brooklyn, NY 11215"
"339",805000,1,"1",NA,"Park Slope","sold","118 8th Ave #6D, Brooklyn, NY 11215"
"340",1175000,2,"1",NA,"Park Slope","sold","51 7th Ave #4, Brooklyn, NY 11217"
"341",2100000,3,"2",1570,"Park Slope","sold","444 12th St #3E, Brooklyn, NY 11215"
"342",3760000,3,"1",4641,"Park Slope","sold","155 7th Ave #4, Brooklyn, NY 11215"
"343",3900000,5,"4",4640,"Park Slope","sold","280 Garfield Pl, Brooklyn, NY 11215"
"344",545000,1,"1",NA,"Park Slope","sold","401 86, Manhattan, NY 10028"
"345",3501000,6,"3",3000,"Park Slope","sold","522 8th St, Brooklyn, NY 11215"
"346",575000,1,"1",NA,"Park Slope","sold","925 Union St #3J, Brooklyn, NY 11215"
"347",4500000,0,"1",4800,"Park Slope","sold","428 7th Ave #7, Brooklyn, NY 11215"
"348",1345000,2,"2",1000,"Park Slope","sold","231 16th St #2B, Brooklyn, NY 11215"
"349",3450135,5,"5",3096,"Park Slope","sold","14 Saint Marks Ave, Brooklyn, NY 11217"
"350",7125000,6,"5",5650,"Park Slope","sold","20 Prospect Park W, Brooklyn, NY 11215"
"351",56000,12,"10",8835,"Park Slope","sold","177 5th Ave, Brooklyn, NY 11217"
"352",1499000,3,"2",1200,"Park Slope","sold","270 12th St #4, Brooklyn, NY 11215"
"353",998000,0,"1",2160,"Park Slope","sold","400 13th St, Brooklyn, NY 11215"
"354",1500000,1,"1",600,"Park Slope","sold","255 6th Ave, Brooklyn, NY 11215"
"355",780000,1,"1",NA,"Park Slope","sold","130 8th Ave #2G, Brooklyn, NY 11215"
"356",782000,1,"1",760,"Park Slope","sold","326 6th Ave #4L, Brooklyn, NY 11215"
"357",310700,0,"1",NA,"Park Slope","sold","378 7th St #3R, Brooklyn, NY 11215"
"358",640000,1,"1",NA,"Park Slope","sold","376 Bergen St #2F, Brooklyn, NY 11217"
"359",1767000,3,"3",1438,"Park Slope","sold","575 4th Ave #5C, Brooklyn, NY 11215"
"360",232500,2,"2",1181,"Park Slope","sold","418 17th St #1C, Brooklyn, NY 11215"
"361",1435000,3,"3",1395,"Park Slope","sold","575 4th Ave #2C, Brooklyn, NY 11215"
"362",360000,0,"1",NA,"Park Slope","sold","44 Prospect Park W #D4, Brooklyn, NY 11215"
"363",40000,0,"1",NA,"Park Slope","sold","53 Saint Johns Pl #53E, Brooklyn, NY 11217"
"364",685000,0,"1",NA,"Park Slope","sold","107 Berkeley Pl #1F, Brooklyn, NY 11217"
"365",1285000,0,"1",1044,"Park Slope","sold","67 5th Ave #3, Brooklyn, NY 11217"
"366",1049000,0,"2",1407,"Park Slope","sold","563 Carroll St #1, Brooklyn, NY 11215"
"367",910000,2,"1",NA,"Park Slope","sold","301 5th Ave #2-F, Brooklyn, NY 11215"
"368",1825000,0,"1",2800,"Park Slope","sold","459 5th St, Brooklyn, NY 11215"
"369",1020000,2,"1",NA,"Park Slope","sold","195 Garfield Pl #1C, Brooklyn, NY 11215"
"370",1500000,2,"3",1236,"Park Slope","sold","452 12th St #1, Brooklyn, NY 11215"
"371",1500000,0,"1",3300,"Park Slope","sold","586 5th Ave, Brooklyn, NY 11215"
"372",1500000,2,"1",1110,"Park Slope","sold","37 7th Ave #2, Brooklyn, NY 11217"
"373",695000,1,"1",653,"Park Slope","sold","575 4th Ave #3B, Brooklyn, NY 11215"
"374",1760000,0,"1",1537,"Park Slope","sold","225 14th St #102, Brooklyn, NY 11215"
"375",11100000,0,"1",5960,"Park Slope","sold","32-34 5th Ave, Brooklyn, NY 11217"
"376",795000,1,"1",708,"Park Slope","sold","405 Dean St #2A, Brooklyn, NY 11217"
"377",880000,1,"1",800,"Park Slope","sold","771 Union St #2, Brooklyn, NY 11215"
"378",1100000,3,"1",986,"Park Slope","sold","714 Sackett St #4F, Brooklyn, NY 11217"
"379",1150000,2,"2",1284,"Park Slope","sold","279-285 Prospect Park W #1-A, Brooklyn, NY 11215"
"380",2260000,0,"1",2700,"Park Slope","sold","371 Douglass St, Brooklyn, NY 11217"
"381",1195000,0,"2",1050,"Park Slope","sold","161 16th St, Brooklyn, NY 11215"
"382",3300000,5,"3",3720,"Park Slope","sold","227 Garfield Pl, Brooklyn, NY 11215"
"383",415000,1,"1",400,"Park Slope","sold","305 8th Ave #D3, Brooklyn, NY 11215"
"384",2625000,3,"2",1490,"Park Slope","sold","444 12th St #1E, Brooklyn, NY 11215"
"385",2612500,3,"3",1903,"Park Slope","sold","910 Union St #1A, Brooklyn, NY 11215"
"386",3950000,0,"1",NA,"Park Slope","sold","27 Prospect Park, Brooklyn, NY 11215"
"387",153834,0,"1",2430,"Park Slope","sold","90 Park Pl, Brooklyn, NY 11217"
"388",650000,0,"1",468,"Park Slope","sold","706 Sackett St #5, Brooklyn, NY 11217"
"389",3100000,3,"2",1830,"Park Slope","sold","90 8th Ave #4B, Brooklyn, NY 11215"
"390",1,3,"1",1000,"Park Slope","sold","306 5th St, Brooklyn, NY 11215"
"391",255000,0,"1",NA,"Park Slope","sold","519 87, Manhattan, NY 10128"
"392",8e+05,2,"1",600,"Park Slope","sold","813 8th Ave #4R, Brooklyn, NY 11215"
"393",1610000,2,"2",NA,"Park Slope","sold","44 Prospect Park W #C9, Brooklyn, NY 11215"
"394",1450000,0,"1",NA,"Park Slope","sold","525 10th St #4, Brooklyn, NY 11215"
"395",814000,1,"2",850,"Park Slope","sold","920 Union St #2B, Brooklyn, NY 11215"
"396",1575000,2,"2",1255,"Park Slope","sold","251 1st St #3A, Brooklyn, NY 11215"
"397",1207000,2,"2",800,"Park Slope","sold","392 8th St #2-L, Brooklyn, NY 11215"
"398",798000,0,"1",NA,"Park Slope","sold","40 Prospect Park W #5E, Brooklyn, NY 11215"
"399",350000,0,"1",NA,"Park Slope","sold","462 6th St #2A, Brooklyn, NY 11215"
"400",380000,7,"3",2700,"Park Slope","sold","93 Saint Marks Pl, Brooklyn, NY 11217"
"401",2628000,5,"4",2550,"Park Slope","listed","445 5th St, Brooklyn, NY 11215"
"402",2790000,3,"3",1839,"Park Slope","listed","670 Union St #3C, Brooklyn, NY 11215"
"403",775000,1,"1",NA,"Park Slope","listed","186 Prospect Park W #D1, Brooklyn, NY 11215"
"404",2499000,4,"2",1719,"Park Slope","listed","641 Baltic St, Brooklyn, NY 11217"
"405",1195000,2,"2",1045,"Park Slope","listed","370 12th St #4, Brooklyn, NY 11215"
"406",250000,0,"1",NA,"Park Slope","listed","841 Union St #326, Brooklyn, NY 11215"
"407",5100000,0,"2",6316,"Park Slope","listed","51 5th Ave, Brooklyn, NY 11217"
"408",2400000,9,"4",2385,"Park Slope","listed","488 7th Ave, Brooklyn, NY 11215"
"409",3375000,3,"3",2690,"Park Slope","listed","357 5th St, Brooklyn, NY 11215"
"410",550000,1,"1",NA,"Park Slope","listed","925 Union St #1D, Brooklyn, NY 11215"
"411",4500000,6,"4",4278,"Park Slope","listed","608 3rd St, Brooklyn, NY 11215"
"412",1395000,3,"1",800,"Park Slope","listed","705 Carroll St #4R, Brooklyn, NY 11215"
"413",1195000,2,"1",NA,"Park Slope","listed","305 5th Ave #4A, Brooklyn, NY 11215"
"414",1495000,2,"2",NA,"Park Slope","listed","156 Prospect Park W #2R, Brooklyn, NY 11215"
"415",2500000,3,"2",NA,"Park Slope","listed","45 Plaza St W #6AB, Brooklyn, NY 11217"
"416",795000,1,"1",850,"Park Slope","listed","916 Union St #2C, Brooklyn, NY 11215"
"417",1175000,2,"2",900,"Park Slope","listed","705 Carroll St #2R, Brooklyn, NY 11215"
"418",1125000,2,"1",1270,"Park Slope","listed","245 16th St #6, Brooklyn, NY 11215"
"419",1350000,2,"1",875,"Park Slope","listed","16 Lincoln Pl #4B, Brooklyn, NY 11217"
"420",4250000,7,"5",3660,"Park Slope","listed","99 Lincoln Pl, Brooklyn, NY 11217"
"421",2495000,2,"3",2100,"Park Slope","listed","375 5th St #1, Brooklyn, NY 11215"
"422",699000,1,"1",658,"Park Slope","listed","101 4th Ave #4L, Brooklyn, NY 11217"
"423",1750000,2,"2",1171,"Park Slope","listed","613 Baltic St #6D, Brooklyn, NY 11217"
"424",1299000,2,"2",768,"Park Slope","listed","632 11th St #5, Brooklyn, NY 11215"
"425",475000,1,"1",515,"Park Slope","listed","471 18th St #E1B, Brooklyn, NY 11215"
"426",1270000,2,"2",965,"Park Slope","listed","343 4th Ave #7E, Brooklyn, NY 11215"
"427",1075000,2,"2",968,"Park Slope","listed","343 4th Ave #6G, Brooklyn, NY 11215"
"428",5539000,7,"5",4200,"Park Slope","listed","828 President St #2, Brooklyn, NY 11215"
"429",1295000,2,"3",1300,"Park Slope","listed","235 Lincoln Pl #3A, Brooklyn, NY 11217"
"430",1599000,2,"2",1555,"Park Slope","listed","425 14th St #A6, Brooklyn, NY 11215"
"431",795000,1,"1",NA,"Park Slope","listed","218 Lincoln Pl #2B, Brooklyn, NY 11217"
"432",2249000,2,"2",1778,"Park Slope","listed","145 Park Pl #7A, Brooklyn, NY 11217"
"433",1195000,2,"1",NA,"Park Slope","listed","118 8th Ave #3E, Brooklyn, NY 11215"
"434",1395000,2,"2",NA,"Park Slope","listed","59 Montgomery Pl #5AB, Brooklyn, NY 11215"
"435",895000,2,"1",700,"Park Slope","listed","415 9th St #54, Brooklyn, NY 11215"
"436",3750000,6,"4",4000,"Park Slope","listed","462 7th Ave #A, Brooklyn, NY 11215"
"437",1025000,1,"1",800,"Park Slope","listed","743 Union St #1R, Brooklyn, NY 11215"
"438",899000,1,"1",798,"Park Slope","listed","302 2nd St #6F, Brooklyn, NY 11215"
"439",1450000,2,"1",1244,"Park Slope","listed","261 15th St, Brooklyn, NY 11215"
"440",1095000,2,"1",850,"Park Slope","listed","391 3rd St #1, Brooklyn, NY 11215"
"441",699995,1,"1",685,"Park Slope","listed","372 12th St #5, Brooklyn, NY 11215"
"442",1675000,3,"1",NA,"Park Slope","listed","551 4th St #4R, Brooklyn, NY 11215"
"443",2175000,3,"2",1594,"Park Slope","listed","575 4th Ave #B, Brooklyn, NY 11215"
"444",2450000,3,"4",1648,"Park Slope","listed","243 4th Ave #9B, Brooklyn, NY 11215"
"445",3250000,4,"3",NA,"Park Slope","listed","559 Carroll St #3, Brooklyn, NY 11215"
"446",4500000,4,"6",2668,"Park Slope","listed","401 2nd St, Brooklyn, NY 11215"
"447",1595000,2,"2",1109,"Park Slope","listed","563 Carroll St #2, Brooklyn, NY 11215"
"448",2490000,0,"2",2120,"Park Slope","listed","439 5th St, Brooklyn, NY 11215"
"449",375000,0,"1",NA,"Park Slope","listed","462 6th St #2C, Brooklyn, NY 11215"
"450",4500000,5,"6",3940,"Park Slope","listed","616 2nd St, Brooklyn, NY 11215"
"451",795000,1,"1",550,"Park Slope","listed","24 8th Ave #4B, Brooklyn, NY 11217"
"452",749000,2,"1",NA,"Park Slope","listed","384 6th Ave #3, Brooklyn, NY 11215"
"453",1925000,2,"2",1800,"Park Slope","listed","10 8th Ave #2, Brooklyn, NY 11217"
"454",1400000,3,"1",1400,"Park Slope","listed","458 3rd St #2L, Brooklyn, NY 11215"
"455",3445000,3,"3",1948,"Park Slope","listed","670 Union St #6B, Brooklyn, NY 11215"
"456",2800000,5,"3",2772,"Park Slope","listed","277 6th St, Brooklyn, NY 11215"
"457",4895000,5,"5",3150,"Park Slope","listed","680 President St #4, Brooklyn, NY 11215"
"458",499000,1,"1",NA,"Park Slope","listed","115 8th Ave #7, Brooklyn, NY 11215"
"459",1849000,3,"2",NA,"Park Slope","listed","530 1st St #7, Brooklyn, NY 11215"
"460",2325000,2,"2",1416,"Park Slope","listed","670 Union St #5A, Brooklyn, NY 11215"
"461",3715000,3,"3",2376,"Park Slope","listed","670 Union St #2B, Brooklyn, NY 11215"
"462",4895000,8,"6",5320,"Park Slope","listed","909 Union St, Brooklyn, NY 11215"
"463",2595000,3,"3",2103,"Park Slope","listed","257 13th St #1, Brooklyn, NY 11215"
"464",1325000,2,"2",1045,"Park Slope","listed","245 16th St #3, Brooklyn, NY 11215"
"465",1800000,2,"3",1701,"Park Slope","listed","241 16th St #1, Brooklyn, NY 11215"
"466",1450000,3,"1",980,"Park Slope","listed","314 15th St, Brooklyn, NY 11215"
"467",5100000,5,"4",6200,"Park Slope","listed","42 Garfield Pl, Brooklyn, NY 11215"
"468",2750000,7,"4",2900,"Park Slope","listed","650 Warren St, Brooklyn, NY 11217"
"469",3500000,5,"4",2856,"Park Slope","listed","276 9th St, Brooklyn, NY 11215"
"470",739000,0,"1",601,"Park Slope","listed","19 Saint Johns Pl #4A, Brooklyn, NY 11217"
"471",440000,0,"1",NA,"Park Slope","listed","130 8th Ave #5J, Brooklyn, NY 11215"
"472",1250000,2,"1",860,"Park Slope","listed","490 2nd St #3, Brooklyn, NY 11215"
"473",3950000,4,"4",3524,"Park Slope","listed","598 7th St, Brooklyn, NY 11215"
"474",2225000,3,"2",1775,"Park Slope","listed","343 4th Ave #2L, Brooklyn, NY 11215"
"475",2900000,3,"3",2006,"Park Slope","listed","505 E 2nd St #3, Brooklyn, NY 11215"
"476",4250000,4,"4",2628,"Park Slope","listed","350 Butler St #1, Brooklyn, NY 11217"
"477",4950000,7,"5",4200,"Park Slope","listed","858 President St, Brooklyn, NY 11215"
"478",3400000,9,"4",2565,"Park Slope","listed","329 16th St, Brooklyn, NY 11215"
"479",1600000,3,"2",1485,"Park Slope","listed","459 12th St #1A, Brooklyn, NY 11215"
"480",1995000,2,"2",1860,"Park Slope","listed","145 Park Pl #2H, Brooklyn, NY 11217"
"481",1190000,2,"1",NA,"Park Slope","listed","39 Plaza St W #11C, Brooklyn, NY 11217"
"482",675000,1,"1",NA,"Park Slope","listed","759 President St #3H, Brooklyn, NY 11215"
"483",3500000,4,"7",4592,"Park Slope","listed","560 2nd St, Brooklyn, NY 11215"
"484",315000,0,"1",NA,"Park Slope","listed","300 8th Ave #5L, Brooklyn, NY 11215"
"485",1895000,3,"2",NA,"Park Slope","listed","265 1st St #2, Brooklyn, NY 11215"
"486",5500000,4,"3",4577,"Park Slope","listed","49 Montgomery Pl, Brooklyn, NY 11215"
"487",1150000,2,"1",NA,"Park Slope","listed","943 President St #2R, Brooklyn, NY 11215"
"488",3200000,3,"4",2041,"Park Slope","listed","670 Union St #4A, Brooklyn, NY 11215"
"489",595000,0,"1",462,"Park Slope","listed","670 Union St #1A, Brooklyn, NY 11215"
"490",656000,1,"1",530,"Park Slope","listed","363 16th St #2B, Brooklyn, NY 11215"
"491",695000,2,"1",800,"Park Slope","listed","456 Prospect Ave #2R, Brooklyn, NY 11215"
"492",1600000,2,"2",1000,"Park Slope","listed","64 7th Ave #4I, Brooklyn, NY 11217"
"493",2495000,5,"2",2124,"Park Slope","listed","343 11th St, Brooklyn, NY 11215"
"494",1750000,2,"3",1510,"Park Slope","listed","153 Garfield Pl #1L, Brooklyn, NY 11215"
"495",1495000,2,"2",1004,"Park Slope","listed","179 4th Ave #401, Brooklyn, NY 11217"
"496",790000,0,"1",NA,"Park Slope","listed","179 4th Ave #302, Brooklyn, NY 11217"
"497",3750000,5,"4",3016,"Park Slope","listed","17 Jackson Pl, Brooklyn, NY 11215"
"498",3900000,5,"4",3840,"Park Slope","listed","67 7th Ave, Brooklyn, NY 11217"
"499",1499000,2,"2",1156,"Park Slope","listed","575 4th Ave #7F, Brooklyn, NY 11215"
"500",1349000,2,"2",1057,"Park Slope","listed","575 4th Ave #10D, Brooklyn, NY 11215"
"501",950000,2,"1",6200,"Park Slope","listed","202 8th Ave #5, Brooklyn, NY 11215"
"502",4600000,8,"5",5305,"Park Slope","listed","857 President St #1, Brooklyn, NY 11215"
"503",3500000,5,"4",3060,"Park Slope","listed","627 Carroll St, Brooklyn, NY 11215"
"504",525000,1,"1",605,"Park Slope","listed","425 14th St #B7, Brooklyn, NY 11215"
"505",1150000,2,"1",NA,"Park Slope","listed","401 8th Ave #61, Brooklyn, NY 11215"
"506",1695000,3,"2",1560,"Park Slope","listed","195 15th St #C2, Brooklyn, NY 11215"
"507",3400000,5,"3",3040,"Park Slope","listed","355 Bergen St, Brooklyn, NY 11217"
"508",625000,1,"1",560,"Park Slope","listed","357 15th St #2B, Brooklyn, NY 11215"
"509",1595000,3,"3",1303,"Park Slope","listed","575 4th Ave #5F, Brooklyn, NY 11215"
"510",1150000,2,"1",922,"Park Slope","listed","270 5th St #2G, Brooklyn, NY 11215"
"511",1265000,2,"2",1015,"Park Slope","listed","575 4th Ave #8E, Brooklyn, NY 11215"
"512",2590000,4,"4",3000,"Park Slope","listed","882 Union St #1BC, Brooklyn, NY 11215"
"513",995000,2,"1",894,"Park Slope","listed","882 Union St #1B, Brooklyn, NY 11215"
"514",1595000,2,"2",1792,"Park Slope","listed","882 Union St #1C, Brooklyn, NY 11215"
"515",465000,1,"1",522,"Park Slope","listed","471 18th St #D1A, Brooklyn, NY 11215"
"516",2900000,2,"3",1739,"Park Slope","listed","670 Union St #6A, Brooklyn, NY 11215"
"517",3100000,3,"3",1840,"Park Slope","listed","670 Union St #5C, Brooklyn, NY 11215"
"518",990000,1,"1",NA,"Park Slope","listed","799 President St #4, Brooklyn, NY 11215"
"519",588000,1,"1",NA,"Park Slope","listed","527 8th St #1B, Brooklyn, NY 11215"
"520",2695000,3,"3",1830,"Park Slope","listed","257 13th St #4, Brooklyn, NY 11215"
"521",1895000,4,"3",1953,"Park Slope","listed","502A 6th Ave #1, Brooklyn, NY 11215"
"522",2400000,9,"4",2385,"Park Slope","listed","488 7th Ave #1A, Brooklyn, NY 11215"
"523",1250000,2,"1",NA,"Park Slope","listed","217 5th Ave #3, Brooklyn, NY 11215"
"524",1550000,2,"2",1033,"Park Slope","listed","350 Butler St #6B, Brooklyn, NY 11217"
"525",1485000,2,"2",1041,"Park Slope","listed","350 Butler St #4A, Brooklyn, NY 11217"
"526",1745000,3,"2",1228,"Park Slope","listed","350 Butler St #3D, Brooklyn, NY 11217"
"527",995000,1,"1",772,"Park Slope","listed","350 Butler St #2C, Brooklyn, NY 11217"
"528",2630000,3,"3",1581,"Park Slope","listed","350 Butler St #7B, Brooklyn, NY 11217"
"529",12200000,6,"6",NA,"Park Slope","listed","21 Prospect Park W, Brooklyn, NY 11215"
"530",1495000,2,"2",1016,"Park Slope","listed","430 3rd St #1, Brooklyn, NY 11215"
"531",415000,0,"1",NA,"Park Slope","listed","925 Union St #5G, Brooklyn, NY 11215"
"532",1625000,2,"1",1700,"Park Slope","listed","790 Union St #A, Brooklyn, NY 11215"
"533",325000,1,"1",NA,"Park Slope","listed","27 Prospect Park W #1B, Brooklyn, NY 11215"
"534",1495000,3,"2",NA,"Park Slope","listed","25 Plaza St #4B, Brooklyn, NY 11217"
"535",4500000,11,"8",NA,"Park Slope","listed","574 5th Ave, Brooklyn, NY 11215"
"536",1995000,3,"2",2000,"Park Slope","listed","397 1st St #1R, Brooklyn, NY 11215"
"537",1895000,2,"2",1329,"Park Slope","listed","243 4th Ave #3B, Brooklyn, NY 11215"
"538",2395000,2,"2",1402,"Park Slope","listed","580 Carroll St #5C, Brooklyn, NY 11215"
"539",3500000,4,"7",4592,"Park Slope","listed","560 2nd St #560, Brooklyn, NY 11215"
"540",2600000,2,"2",1556,"Park Slope","listed","1 Prospect Park SW #2A, Brooklyn, NY 11215"
"541",1875000,3,"3",1893,"Park Slope","listed","399 Prospect Ave, Brooklyn, NY 11215"
"542",625000,1,"1",547,"Park Slope","listed","241 16th St #3A, Brooklyn, NY 11215"
"543",1150000,2,"1",NA,"Park Slope","listed","509 2nd St #1L, Brooklyn, NY 11215"
"544",4e+06,4,"4",2476,"Park Slope","listed","596 3rd St, Brooklyn, NY 11215"
"545",1099000,2,"1",NA,"Park Slope","listed","1 Plaza St W #1D, Brooklyn, NY 11217"
"546",975000,2,"1",912,"Park Slope","listed","224 16th St #6, Brooklyn, NY 11215"
"547",1750000,2,"2",1017,"Park Slope","listed","340 6th Ave #3, Brooklyn, NY 11215"
